LTE,454,3,2123,153719299,0,114.158,22.3207,6762,50,1,1441377549,1730415061,0
LTE,454,3,2020,153648898,0,114.0322,22.3393,7891,26,1,1444147287,1738801096,0
LTE,454,3,17,28268801,0,114.1869,22.2843,1000,23,1,1445824245,1739218929,0
GSM,454,0,1211,59206,0,114.1711,22.3058,1000,10,1,1458590633,1699796463,0
GSM,454,12,150,4351,0,114.0777,22.3499,1372,26,1,1458590666,1707998527,0
GSM,454,12,150,31272,0,114.0713,22.3529,1000,23,1,1458590667,1707998527,0
GSM,454,12,280,1241,0,114.1728,22.277,1000,29,1,1458590677,1707734943,0
GSM,454,12,280,2871,0,114.1836,22.2791,1000,43,1,1458590678,1707914823,0
GSM,454,12,180,1181,0,114.1467,22.2859,1000,12,1,1458590672,1707998525,0
GSM,454,12,180,20591,0,114.1452,22.288,1000,19,1,1458590673,1707998525,0
GSM,454,12,180,25863,0,114.1513,22.2874,1000,38,1,1458590673,1707998524,0
GSM,454,12,280,10452,0,114.1742,22.2766,1000,21,1,1458590678,1707734943,0
GSM,454,12,180,12551,0,114.154,22.2864,1000,31,1,1458590673,1707998524,0
GSM,454,12,280,941,0,114.177,22.2774,1000,26,1,1458590677,1707665526,0
GSM,454,12,280,30443,0,114.1739,22.2764,1000,15,1,1458590679,1707665526,0
GSM,454,12,280,41823,0,114.1726,22.2759,1000,5,1,1458590679,1707734943,0
GSM,454,12,280,41822,0,114.1724,22.2767,1000,14,1,1458590679,1707734943,0
GSM,454,12,1100,30492,0,114.2368,22.3144,1000,14,1,1458590687,1738801201,0
GSM,454,12,350,12001,0,114.272,22.3115,1000,2,1,1450707208,1700563623,0
GSM,454,12,2110,111,0,114.1714,22.3051,1000,16,1,1458590689,1699796463,0
GSM,454,12,2110,371,0,114.1695,22.3045,1000,37,1,1458590689,1699796463,0
LTE,454,0,36,30739713,0,114.2051,22.2948,2764,13,1,1476216546,1699874657,0
LTE,454,0,1103,26850838,0,114.1723,22.3041,1000,8,1,1481793475,1700774473,0
LTE,454,3,2111,153781783,0,114.1947,22.3338,1000,18,1,1482440828,1738801203,0
LTE,454,3,2043,154026241,0,114.2027,22.4579,3333,13,1,1482637377,1728429910,0
LTE,454,12,40402,25624145,0,114.1768,22.2784,1000,2,1,1486670757,1707914823,0
LTE,454,3,2102,153857303,0,114.1774,22.3154,1000,22,1,1490414792,1738801144,0
LTE,454,0,1061,26579232,0,114.1545,22.4487,516,50,1,1458604986,1735907828,0
LTE,454,0,1061,103289100,0,114.0544,22.4676,500,50,1,1458604987,1732176668,0
LTE,454,0,1101,27028513,0,114.1896,22.3161,1000,13,1,1458604988,1721804104,0
LTE,454,0,1101,27010081,0,114.1815,22.3151,1000,8,1,1451471818,1721804104,0
LTE,454,0,1101,57110797,0,114.1893,22.3053,1000,10,1,1458604989,1721804104,0
LTE,454,0,1101,27040278,0,114.1877,22.3205,1000,16,1,1458604988,1721804162,0
LTE,454,0,1101,57090337,0,114.1902,22.3051,1000,11,1,1458604989,1721804104,0
LTE,454,0,1101,57110796,0,114.1894,22.3053,1000,17,1,1458604989,1721804104,0
LTE,454,0,1101,57116961,0,114.1864,22.3,1000,4,1,1448185382,1698475802,0
LTE,454,0,1101,57137420,0,114.187,22.3063,1000,2,1,1438589178,1701897968,0
LTE,454,0,1101,57227533,0,114.19,22.3203,1000,11,1,1458604989,1721804106,0
LTE,454,0,1101,57171213,0,114.194,22.3209,1000,3,1,1456395364,1721804104,0
LTE,454,0,1101,57143564,0,114.1908,22.3072,1000,5,1,1437533765,1702070942,0
LTE,454,0,1101,57171232,0,114.1927,22.3202,1000,6,1,1458604989,1702070894,0
LTE,454,0,1102,27077408,0,114.1781,22.3217,1149,71,1,1458604990,1721804102,0
LTE,454,0,1102,57108759,0,114.1795,22.3065,1039,28,1,1458604991,1702070942,0
LTE,454,0,1102,57115937,0,114.1818,22.3066,1218,12,1,1458604991,1699173424,0
LTE,454,0,1102,27161377,0,114.1772,22.3141,1000,21,1,1458604990,1701897843,0
LTE,454,0,1102,57115927,0,114.1817,22.3051,1154,11,1,1458604991,1702070942,0
LTE,454,0,1102,52141600,0,114.1737,22.3198,4729,25,1,1458604991,1709186104,0
LTE,454,0,1102,27385101,0,114.1819,22.2998,1000,5,1,1458604991,1701897961,0
LTE,454,0,1102,27385120,0,114.1772,22.2966,3169,45,1,1458604991,1721804114,0
LTE,454,0,1102,27161357,0,114.1781,22.314,1000,9,1,1458604990,1701897842,0
LTE,454,0,1102,27161376,0,114.1772,22.315,1000,61,1,1458604990,1721804165,0
LTE,454,0,1102,57127180,0,114.1784,22.3305,1469,91,1,1458604991,1708580472,0
LTE,454,0,1102,57174284,0,114.1766,22.3203,1000,26,1,1458604991,1721804102,0
LTE,454,0,1102,57159979,0,114.1821,22.3019,1000,7,1,1458604991,1708099382,0
LTE,454,0,1102,57242902,0,114.1857,22.3045,1000,7,1,1458604991,1700774469,0
LTE,454,0,1061,26454540,0,114.1383,22.4916,1003,50,1,1458604984,1735907829,0
LTE,454,0,1061,26546966,0,114.1265,22.4983,1233,57,1,1458604985,1707271802,0
LTE,454,0,1061,103191820,0,114.0787,22.4979,500,27,1,1458604986,1732176668,0
LTE,454,0,1101,26993430,0,114.1836,22.3075,1000,11,1,1458604988,1700774471,0
LTE,454,0,1101,27028512,0,114.1893,22.3156,1000,40,1,1458604988,1721804162,0
LTE,454,0,1101,27028492,0,114.1888,22.317,1000,4,1,1442834465,1721804162,0
LTE,454,0,1101,27029005,0,114.1824,22.3186,1000,8,1,1458604988,1721804104,0
LTE,454,0,1101,26993440,0,114.1802,22.3083,3351,34,1,1458604988,1701897968,0
LTE,454,0,1101,27029004,0,114.1839,22.3197,1000,3,1,1458604988,1702070895,0
LTE,454,0,1101,57118988,0,114.183,22.3088,3431,33,1,1458604989,1701897968,0
LTE,454,0,1101,27040268,0,114.1877,22.3206,1000,32,1,1458604988,1721804162,0
LTE,454,0,1101,57110806,0,114.1885,22.3054,1000,18,1,1458604989,1721804104,0
LTE,454,0,1101,57090326,0,114.1911,22.3042,1000,6,1,1442200540,1721804102,0
LTE,454,0,1101,27040279,0,114.1877,22.3197,1000,9,1,1458604988,1721804104,0
LTE,454,0,1101,57129249,0,114.19,22.3202,1000,8,1,1458604989,1721804106,0
LTE,454,0,1101,57118999,0,114.1837,22.3082,1000,15,1,1458604989,1721804105,0
LTE,454,0,1101,57139478,0,114.1858,22.3099,1000,19,1,1458604989,1721804115,0
LTE,454,0,1101,57139479,0,114.1819,22.3116,2230,6,1,1456055847,1701897842,0
LTE,454,0,1101,57140493,0,114.1805,22.3147,1000,2,1,1451471818,1701897842,0
LTE,454,0,1102,27077389,0,114.1817,22.323,3223,15,1,1458604990,1721804103,0
LTE,454,0,1102,57159949,0,114.1824,22.302,1000,11,1,1458604991,1708099382,0
LTE,454,0,1102,57115936,0,114.1808,22.3077,1259,22,1,1458604991,1701897912,0
LTE,454,0,1102,27385110,0,114.1775,22.2975,1915,12,1,1458604991,1721804105,0
LTE,454,0,1061,26546976,0,114.1166,22.5018,1303,121,1,1458604985,1707271802,0
LTE,454,0,1101,27029014,0,114.1783,22.3175,1000,28,1,1458604988,1702070943,0
LTE,454,0,1101,27028493,0,114.1888,22.3171,1000,3,1,1452835366,1721804104,0
LTE,454,0,1101,27394838,0,114.1926,22.3218,1000,14,1,1458604989,1721804102,0
LTE,454,0,1101,27394839,0,114.192,22.3211,1000,7,1,1458604989,1721804104,0
LTE,454,0,1101,57129238,0,114.1916,22.32,1000,6,1,1458604989,1702070894,0
LTE,454,0,1101,57171233,0,114.1924,22.319,1000,6,1,1458604989,1721804162,0
LTE,454,0,1101,57129229,0,114.1908,22.322,1000,4,1,1458604989,1721804104,0
LTE,454,0,1101,57234711,0,114.1905,22.3056,1000,4,1,1458604989,1721804104,0
LTE,454,0,1101,57155852,0,114.1835,22.3197,1000,6,1,1438660819,1702070895,0
LTE,454,0,1101,57132321,0,114.181,22.3163,1000,4,1,1452934108,1721804104,0
LTE,454,0,1102,27090455,0,114.175,22.3189,1254,15,1,1458604990,1701897914,0
LTE,454,0,1102,26966796,0,114.1796,22.2997,1000,8,1,1458604990,1699779428,0
LTE,454,0,1102,52141581,0,114.1731,22.3148,4075,17,1,1458604991,1701897914,0
LTE,454,0,1102,57108758,0,114.1793,22.3066,3150,65,1,1458604991,1721804115,0
LTE,454,0,1102,27104781,0,114.1788,22.3116,1000,4,1,1458604990,1701897842,0
LTE,454,0,1102,27161366,0,114.1765,22.3129,1000,36,1,1458604990,1702070943,0
LTE,454,0,1102,57245984,0,114.1754,22.3286,1000,33,1,1458604991,1709008862,0
LTE,454,0,1103,26849292,0,114.1695,22.3156,1000,7,1,1458604992,1722781682,0
LTE,454,0,1061,103191840,0,114.0767,22.4963,557,50,1,1458604986,1732176668,0
LTE,454,0,1101,27394849,0,114.1907,22.3227,1000,17,1,1458604989,1721804162,0
LTE,454,0,1101,27203707,0,114.1919,22.3171,1000,2,1,1450576312,1721804104,0
LTE,454,0,1101,57118998,0,114.1835,22.3084,3395,57,1,1458604989,1721804115,0
LTE,454,0,1101,27394848,0,114.1886,22.3215,2964,8,1,1458604989,1721804102,0
LTE,454,0,1101,57132301,0,114.1816,22.3165,1000,8,1,1458604989,1721804104,0
LTE,454,0,1101,57227543,0,114.1889,22.3182,1000,3,1,1458604989,1721804104,0
LTE,454,0,1101,57143574,0,114.1903,22.3064,1000,8,1,1458604989,1702070894,0
LTE,454,0,1101,57227532,0,114.1903,22.3209,2106,12,1,1458604989,1721804162,0
LTE,454,0,1102,27077409,0,114.1785,22.3214,3557,39,1,1458604990,1721804103,0
LTE,454,0,1102,27077399,0,114.1789,22.3204,1000,17,1,1458604990,1721804103,0
LTE,454,0,1102,27090454,0,114.1758,22.3189,1000,57,1,1458604990,1721804102,0
LTE,454,0,1102,27077388,0,114.1789,22.3233,1000,38,1,1458604990,1721804102,0
LTE,454,0,1102,26966797,0,114.1792,22.2997,1000,10,1,1458604990,1702070942,0
LTE,454,0,1102,52141580,0,114.1742,22.3172,5018,35,1,1458604991,1709186104,0
LTE,454,0,1102,27385111,0,114.1781,22.2968,1032,15,1,1458604991,1702070943,0
LTE,454,0,1102,57245965,0,114.1786,22.328,1000,43,1,1458604991,1702070944,0
LTE,454,0,1102,57159978,0,114.1817,22.3017,1000,12,1,1458604991,1708086424,0
LTE,454,0,1061,26454560,0,114.1314,22.496,500,118,1,1458604985,1707271802,0
LTE,454,0,1061,26579744,0,114.156,22.4464,904,35,1,1458604986,1736051704,0
LTE,454,0,1101,26966304,0,114.1856,22.3074,2805,13,1,1458604988,1721804102,0
LTE,454,0,1101,26865962,0,114.1913,22.3042,1000,8,1,1458604988,1702070942,0
LTE,454,0,1101,26966294,0,114.1889,22.3057,1000,8,1,1458604988,1721804104,0
LTE,454,0,1101,57143575,0,114.1899,22.3066,1000,3,1,1458604989,1721804104,0
LTE,454,0,1101,57156886,0,114.1888,22.304,1000,5,1,1451021036,1702070942,0
LTE,454,0,1101,57129248,0,114.1883,22.3179,5286,18,1,1458604989,1702070894,0
LTE,454,0,1101,57227552,0,114.1854,22.3181,1610,6,1,1458604989,1702070942,0
LTE,454,0,1101,57234720,0,114.188,22.3089,1000,4,1,1442200540,1702070894,0
LTE,454,0,1101,57155853,0,114.1832,22.3197,1000,7,1,1452934108,1721804104,0
LTE,454,0,1102,57108768,0,114.1808,22.308,3317,42,1,1458604991,1701897968,0
LTE,454,0,1102,57115916,0,114.1859,22.3033,1000,7,1,1458604991,1700774469,0
LTE,454,0,1102,57245964,0,114.1786,22.3279,1000,65,1,1458604991,1702070952,0
LTE,454,0,1102,57245974,0,114.1748,22.3269,1000,25,1,1458604991,1701897964,0
LTE,454,0,1102,57245985,0,114.1745,22.328,5543,21,1,1458604991,1709186104,0
LTE,454,0,1061,26579735,0,114.1641,22.4493,1000,6,1,1458604986,1702070884,0
LTE,454,0,1101,27029015,0,114.1787,22.3181,1000,71,1,1458604988,1721804165,0
LTE,454,0,1101,26993441,0,114.1803,22.3079,1034,16,1,1458604988,1721804105,0
LTE,454,0,1101,27040288,0,114.1876,22.3185,1000,20,1,1458604988,1721804115,0
LTE,454,0,1101,57118989,0,114.1825,22.3106,2338,12,1,1458604989,1721804105,0
LTE,454,0,1101,57110807,0,114.1884,22.3057,1000,4,1,1458604989,1721804104,0
LTE,454,0,1101,57148684,0,114.1877,22.3179,1000,16,1,1458604989,1721804115,0
LTE,454,0,1101,57227542,0,114.1872,22.318,1791,9,1,1458604989,1702070942,0
LTE,454,0,1101,57135372,0,114.1898,22.3032,1000,6,1,1452934108,1702070942,0
LTE,454,0,1101,57129239,0,114.1904,22.3204,1000,7,1,1458604989,1721804105,0
LTE,454,0,1101,57120032,0,114.1925,22.3174,1000,9,1,1458604989,1721804162,0
LTE,454,0,1102,27040790,0,114.1752,22.3195,1000,21,1,1458604990,1721804102,0
LTE,454,0,1102,27077398,0,114.1789,22.3199,1000,34,1,1458604990,1699173424,0
LTE,454,0,1102,57127200,0,114.1748,22.3252,2209,16,1,1458604991,1701897964,0
LTE,454,0,1102,27385121,0,114.179,22.3008,1265,52,1,1458604991,1702070960,0
LTE,454,0,1102,57127190,0,114.1782,22.325,1000,26,1,1458604991,1702070952,0
LTE,454,0,1102,57245975,0,114.1743,22.3269,1000,17,1,1458604991,1699195202,0
LTE,454,0,1102,57242892,0,114.1866,22.303,1000,6,1,1458604991,1721804104,0
LTE,454,0,1103,26888224,0,114.1705,22.3056,1000,32,1,1458604992,1707561664,0
LTE,454,0,1103,52045078,0,114.1699,22.3166,727,43,1,1458604992,1727448124,0
LTE,454,0,1103,26888215,0,114.1703,22.3083,2652,20,1,1458604992,1728997022,0
LTE,454,0,1103,26852119,0,114.1663,22.3021,1616,19,1,1458604992,1721804105,0
LTE,454,0,1103,26866700,0,114.1702,22.3155,2463,14,1,1458604992,1726492208,0
LTE,454,0,1103,52075798,0,114.1715,22.3058,500,44,1,1458604993,1728997023,0
LTE,454,0,1103,57239831,0,114.1714,22.3081,2710,15,1,1458604993,1728997022,0
LTE,454,0,1103,52170007,0,114.1709,22.3059,2921,28,1,1458604993,1728997022,0
LTE,454,0,1104,26587158,0,114.1702,22.3318,1000,16,1,1458604993,1699874587,0
LTE,454,0,1104,26586390,0,114.1683,22.3323,1000,14,1,1458604993,1699874642,0
LTE,454,0,1104,52121879,0,114.165,22.3239,1000,13,1,1458604996,1702070959,0
LTE,454,0,1104,52136461,0,114.1672,22.3194,500,27,1,1458604996,1730021283,0
LTE,454,0,1104,52136460,0,114.1672,22.3193,1000,38,1,1458604996,1707561665,0
LTE,454,0,1104,52121868,0,114.1655,22.3256,1000,3,1,1444561978,1724387824,0
LTE,454,0,1104,52121888,0,114.1646,22.3252,1049,24,1,1458604996,1724387823,0
LTE,454,0,1105,26809878,0,114.1636,22.3015,1000,4,1,1458604996,1699796463,0
LTE,454,0,1105,26887191,0,114.1736,22.2978,1000,17,1,1458604997,1721804115,0
LTE,454,0,1105,26887180,0,114.1738,22.2975,2478,28,1,1458604997,1727000283,0
LTE,454,0,1105,26809868,0,114.1688,22.2992,2044,8,1,1458604996,1700774468,0
LTE,454,0,1105,27014924,0,114.1761,22.2992,1000,20,1,1458604997,1721804115,0
LTE,454,0,1105,27014925,0,114.1771,22.2999,1000,26,1,1458604997,1721804115,0
LTE,454,0,1105,52061472,0,114.175,22.2964,1000,15,1,1458604997,1729071786,0
LTE,454,0,1105,27139873,0,114.1708,22.2961,1000,8,1,1458604997,1699874647,0
LTE,454,0,1105,52167948,0,114.1749,22.2997,1000,12,1,1458604998,1721804115,0
LTE,454,0,1105,52182294,0,114.1747,22.3029,1000,10,1,1449225724,1700774525,0
LTE,454,0,1105,52182284,0,114.1752,22.3021,1000,6,1,1440292285,1700774525,0
LTE,454,0,1105,52124960,0,114.1733,22.3031,1538,6,1,1440671793,1727000283,0
LTE,454,0,1105,52106509,0,114.1776,22.2981,1000,12,1,1458604997,1702070943,0
LTE,454,0,1105,52186380,0,114.1769,22.3052,1751,42,1,1458604998,1721804115,0
LTE,454,0,1106,27047436,0,114.1772,22.344,4022,51,1,1458604998,1702070891,0
LTE,454,0,1106,57126157,0,114.1823,22.3272,1000,5,1,1458604999,1721804103,0
LTE,454,0,1106,57122071,0,114.1919,22.3285,1000,6,1,1453023485,1721804162,0
LTE,454,0,1106,57169164,0,114.185,22.3268,1000,21,1,1458604999,1699874587,0
LTE,454,0,1106,57126177,0,114.1826,22.3272,1000,9,1,1458604999,1721804103,0
LTE,454,0,1106,59673868,0,114.1864,22.3438,3120,19,1,1458604999,1702070952,0
LTE,454,0,1111,27383820,0,113.9452,22.29,603,29,1,1458605001,1736051766,0
LTE,454,0,1103,26888992,0,114.1697,22.3096,1000,22,1,1458604992,1723893008,0
LTE,454,0,1103,26888982,0,114.1695,22.3068,1000,41,1,1458604992,1723893008,0
LTE,454,0,1103,52102412,0,114.1716,22.3046,1000,35,1,1458604993,1699796463,0
LTE,454,0,1104,26811414,0,114.167,22.3209,1000,35,1,1458604994,1700774526,0
LTE,454,0,1104,52143648,0,114.1692,22.3194,1000,55,1,1458604996,1721804164,0
LTE,454,0,1104,52115744,0,114.1666,22.3259,500,43,1,1458604995,1729088882,0
LTE,454,0,1104,52143629,0,114.1701,22.3188,2322,28,1,1458604996,1722781684,0
LTE,454,0,1105,26976780,0,114.1786,22.3024,1000,10,1,1458604997,1701897842,0
LTE,454,0,1105,26976781,0,114.1792,22.3026,1000,9,1,1458604997,1701897843,0
LTE,454,0,1105,26880524,0,114.1695,22.2947,2516,24,1,1458604996,1701897962,0
LTE,454,0,1105,26887181,0,114.1731,22.298,1000,10,1,1458604997,1721804115,0
LTE,454,0,1105,52040983,0,114.1701,22.2981,1000,22,1,1458604997,1722781683,0
LTE,454,0,1105,52038924,0,114.1709,22.299,1939,21,1,1458604997,1722781683,0
LTE,454,0,1105,27000352,0,114.1765,22.301,1000,9,1,1458604997,1721804115,0
LTE,454,0,1105,52036876,0,114.1693,22.2993,1000,47,1,1458604997,1721804105,0
LTE,454,0,1105,52106518,0,114.1753,22.2975,1000,18,1,1458604997,1718445126,0
LTE,454,0,1105,52118816,0,114.1747,22.3011,1000,9,1,1458604997,1700774473,0
LTE,454,0,1105,52153868,0,114.1735,22.2971,1000,23,1,1458604998,1729088882,0
LTE,454,0,1106,27031052,0,114.1908,22.3418,2618,12,1,1458604998,1702070891,0
LTE,454,0,1106,27047456,0,114.1736,22.3429,1000,29,1,1445144027,1702070891,0
LTE,454,0,1106,27031073,0,114.1378,22.3563,4946,102,1,1458604998,1699874643,0
LTE,454,0,1106,57111821,0,114.1917,22.3293,1000,9,1,1458604999,1701897968,0
LTE,454,0,1106,59673869,0,114.1817,22.3432,1468,26,1,1458604999,1721804165,0
LTE,454,0,1106,59688225,0,114.1802,22.3343,3817,11,1,1458604999,1721804162,0
LTE,454,0,1107,54633740,0,114.1712,22.3428,1000,39,1,1458605000,1702070891,0
LTE,454,0,1103,26849302,0,114.1697,22.3152,1000,12,1,1445337540,1700774473,0
LTE,454,0,1103,26850828,0,114.1719,22.3054,1000,9,1,1450419088,1700774473,0
LTE,454,0,1103,52133388,0,114.1689,22.3131,2751,25,1,1458604993,1726492209,0
LTE,454,0,1103,57239820,0,114.1712,22.3083,2684,50,1,1458604993,1728997022,0
LTE,454,0,1103,52082976,0,114.1681,22.3143,1000,12,1,1458604993,1723893007,0
LTE,454,0,1103,52066573,0,114.1699,22.3029,1000,13,1,1458604993,1721804105,0
LTE,454,0,1103,52075788,0,114.171,22.3097,2529,17,1,1458604993,1728997023,0
LTE,454,0,1103,52066572,0,114.17,22.303,1000,17,1,1458604993,1701897842,0
LTE,454,0,1104,26539287,0,114.1661,22.3266,1000,10,1,1458604993,1729088882,0
LTE,454,0,1104,26601494,0,114.1664,22.329,1000,5,1,1458604994,1701897913,0
LTE,454,0,1104,52173078,0,114.1715,22.3245,1000,24,1,1458604996,1702250222,0
LTE,454,0,1105,52070668,0,114.169,22.2971,1000,6,1,1458604997,1722781683,0
LTE,454,0,1105,52106519,0,114.1749,22.2976,1682,20,1,1458604997,1702070943,0
LTE,454,0,1106,27031072,0,114.1853,22.3428,3187,44,1,1458604998,1721804162,0
LTE,454,0,1106,59673888,0,114.1858,22.3428,3137,9,1,1434278707,1721804162,0
LTE,454,0,1107,54633741,0,114.171,22.3426,1000,13,1,1458605000,1699874643,0
LTE,454,0,1103,52053270,0,114.1738,22.3068,3324,51,1,1458604992,1699697888,0
LTE,454,0,1103,26888983,0,114.1697,22.3068,1000,15,1,1458604992,1700774474,0
LTE,454,0,1103,52026646,0,114.1735,22.3075,3398,66,1,1458604992,1702070890,0
LTE,454,0,1103,52026647,0,114.1729,22.3078,1000,16,1,1458604992,1700774470,0
LTE,454,0,1103,26852118,0,114.1669,22.3025,1516,48,1,1458604992,1721804105,0
LTE,454,0,1103,52053260,0,114.1716,22.3065,1000,13,1,1452323634,1700774474,0
LTE,454,0,1104,26697238,0,114.1506,22.3454,2909,38,1,1458604994,1702070891,0
LTE,454,0,1104,26781453,0,114.1682,22.3185,1000,21,1,1458604994,1730021283,0
LTE,454,0,1104,52033814,0,114.1684,22.3268,1000,3,1,1443086481,1701897967,0
LTE,454,0,1104,26828301,0,114.1712,22.3197,1000,5,1,1458604994,1730021283,0
LTE,454,0,1104,27524876,0,114.1682,22.3194,651,26,1,1458604995,1727009703,0
LTE,454,0,1104,26781452,0,114.1681,22.318,1382,31,1,1458604994,1700774473,0
LTE,454,0,1104,52146711,0,114.1681,22.3204,1000,10,1,1458604996,1722781684,0
LTE,454,0,1104,52076832,0,114.1663,22.322,2423,25,1,1458604995,1724387824,0
LTE,454,0,1104,52076833,0,114.1653,22.3225,1000,18,1,1458604995,1702070959,0
LTE,454,0,1104,54612236,0,114.1654,22.3302,1000,15,1,1458604996,1701897914,0
LTE,454,0,1105,26564630,0,114.1712,22.2947,1000,11,1,1458604996,1701897842,0
LTE,454,0,1105,26564620,0,114.1713,22.2946,1000,15,1,1458604996,1721804105,0
LTE,454,0,1104,54612256,0,114.1646,22.3316,1000,8,1,1458604996,1701897913,0
LTE,454,0,1105,27000342,0,114.1765,22.3005,1000,14,1,1458604997,1702070951,0
LTE,454,0,1105,52186381,0,114.178,22.3039,1000,25,1,1458604998,1721804105,0
LTE,454,0,1105,52124961,0,114.1722,22.3011,1000,5,1,1455708391,1700774471,0
LTE,454,0,1105,52106508,0,114.1774,22.2978,1000,10,1,1458604997,1699779428,0
LTE,454,0,1106,59688205,0,114.1882,22.3377,1000,15,1,1458604999,1700774522,0
LTE,454,0,1106,59688215,0,114.1872,22.3336,4189,36,1,1458604999,1721804162,0
LTE,454,0,1106,57122081,0,114.1932,22.3312,1000,15,1,1458604999,1721804104,0
LTE,454,0,1103,57239821,0,114.1716,22.3082,1000,42,1,1458604993,1700774470,0
LTE,454,0,1104,26539286,0,114.1666,22.3265,1000,2,1,1448076551,1701897967,0
LTE,454,0,1103,57239830,0,114.1716,22.3065,1000,43,1,1458604993,1700774474,0
LTE,454,0,1103,52150806,0,114.1719,22.3026,1000,17,1,1458604993,1718420281,0
LTE,454,0,1104,26811405,0,114.1655,22.3202,2563,24,1,1458604994,1730021283,0
LTE,454,0,1104,26779148,0,114.1707,22.3177,1000,6,1,1458604994,1721804164,0
LTE,454,0,1104,52121878,0,114.1652,22.3249,1000,26,1,1458604996,1724387824,0
LTE,454,0,1104,52115734,0,114.1673,22.327,4994,23,1,1458604995,1729088882,0
LTE,454,0,1104,52146701,0,114.1704,22.3205,1000,3,1,1437008435,1722781684,0
LTE,454,0,1104,52115745,0,114.1672,22.3254,1000,4,1,1444766055,1729088882,0
LTE,454,0,1105,26887201,0,114.1731,22.2976,1000,6,1,1458604997,1721804115,0
LTE,454,0,1105,26976791,0,114.1792,22.3019,2453,21,1,1458604997,1699173424,0
LTE,454,0,1104,52171030,0,114.169,22.3207,1000,13,1,1458604996,1700774526,0
